DATETIME,MAC,RSSI
"2018-03-16 17:11:41.918","C1:96:24:5B:EB:97",-55
"2018-03-16 17:11:41.920","E9:0D:4A:6D:31:59",-56
"2018-03-16 17:11:41.928","E9:0D:4A:6D:31:59",-56
"2018-03-16 17:11:42.141","FD:99:D9:69:5D:BC",-55
"2018-03-16 17:11:42.142","FD:99:D9:69:5D:BC",-55
"2018-03-16 17:11:42.142","1D:35:DA:3F:51:F6",-67
"2018-03-16 17:11:42.155","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:42.169","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:42.173","7F:4B:65:4E:9A:05",-103
"2018-03-16 17:11:42.174","C8:2F:80:DA:26:94",-54
"2018-03-16 17:11:42.182","C8:2F:80:DA:26:94",-54
"2018-03-16 17:11:42.183","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:42.186","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:42.189","D9:86:6F:AF:E8:90",-56
"2018-03-16 17:11:42.214","D9:86:6F:AF:E8:90",-56
"2018-03-16 17:11:42.216","E8:FA:0D:3C:01:82",-54
"2018-03-16 17:11:42.220","E8:FA:0D:3C:01:82",-54
"2018-03-16 17:11:42.221","F8:77:B8:B9:2D:74",-98
"2018-03-16 17:11:42.440","7F:4B:65:4E:9A:05",-101
"2018-03-16 17:11:42.442","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:42.455","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:42.455","1D:35:DA:3F:51:F6",-63
"2018-03-16 17:11:42.456","CB:3C:59:5F:87:FB",-51
"2018-03-16 17:11:42.463","CB:3C:59:5F:87:FB",-51
"2018-03-16 17:11:42.465","DC:94:C8:A9:D0:B6",-53
"2018-03-16 17:11:42.467","DC:94:C8:A9:D0:B6",-53
"2018-03-16 17:11:42.477","C2:57:36:E6:71:6E",-57
"2018-03-16 17:11:42.481","C2:57:36:E6:71:6E",-57
"2018-03-16 17:11:42.483","3C:15:C2:C7:F7:27",-101
"2018-03-16 17:11:42.738","C1:96:24:5B:EB:97",-55
"2018-03-16 17:11:42.742","C1:96:24:5B:EB:97",-55
"2018-03-16 17:11:42.744","FD:99:D9:69:5D:BC",-57
"2018-03-16 17:11:42.747","FD:99:D9:69:5D:BC",-57
"2018-03-16 17:11:42.766","EC:8F:47:27:6C:DE",-58
"2018-03-16 17:11:42.796","EC:8F:47:27:6C:DE",-58
"2018-03-16 17:11:42.798","C8:2F:80:DA:26:94",-57
"2018-03-16 17:11:42.800","C8:2F:80:DA:26:94",-57
"2018-03-16 17:11:42.804","F1:4E:55:EA:ED:A4",-56
"2018-03-16 17:11:42.804","F1:4E:55:EA:ED:A4",-56
"2018-03-16 17:11:42.806","D9:86:6F:AF:E8:90",-58
"2018-03-16 17:11:42.807","D9:86:6F:AF:E8:90",-58
"2018-03-16 17:11:43.351","C1:96:24:5B:EB:97",-52
"2018-03-16 17:11:43.357","FD:99:D9:69:5D:BC",-58
"2018-03-16 17:11:43.377","FD:99:D9:69:5D:BC",-58
"2018-03-16 17:11:43.379","4F:90:35:1D:E2:40",-103
"2018-03-16 17:11:43.383","75:33:23:D6:E1:5E",-102
"2018-03-16 17:11:43.395","EC:8F:47:27:6C:DE",-58
"2018-03-16 17:11:43.400","EC:8F:47:27:6C:DE",-58
"2018-03-16 17:11:43.404","1D:35:DA:3F:51:F6",-64
"2018-03-16 17:11:43.406","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:43.410","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:43.413","D9:86:6F:AF:E8:90",-55
"2018-03-16 17:11:43.416","D9:86:6F:AF:E8:90",-55
"2018-03-16 17:11:43.655","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:43.656","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:43.656","C8:2F:80:DA:26:94",-56
"2018-03-16 17:11:43.657","C8:2F:80:DA:26:94",-57
"2018-03-16 17:11:43.685","DC:94:C8:A9:D0:B6",-58
"2018-03-16 17:11:43.701","DC:94:C8:A9:D0:B6",-58
"2018-03-16 17:11:43.703","C2:57:36:E6:71:6E",-61
"2018-03-16 17:11:43.705","C2:57:36:E6:71:6E",-61
"2018-03-16 17:11:43.712","1D:35:DA:3F:51:F6",-57
"2018-03-16 17:11:43.714","CB:3C:59:5F:87:FB",-55
"2018-03-16 17:11:43.730","CB:3C:59:5F:87:FB",-55
"2018-03-16 17:11:43.963","C1:96:24:5B:EB:97",-54
"2018-03-16 17:11:43.969","C1:96:24:5B:EB:97",-54
"2018-03-16 17:11:43.970","FD:99:D9:69:5D:BC",-55
"2018-03-16 17:11:44.031","FD:99:D9:69:5D:BC",-55
"2018-03-16 17:11:44.034","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:44.036","F1:4E:55:EA:ED:A4",-55
"2018-03-16 17:11:44.233","1D:35:DA:3F:51:F6",-63
"2018-03-16 17:11:44.247","68:64:4B:39:4B:0F",-103
"2018-03-16 17:11:44.251","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:44.271","E8:FA:0D:3C:01:82",-57
"2018-03-16 17:11:44.276","C8:2F:80:DA:26:94",-54
"2018-03-16 17:11:44.279","C8:2F:80:DA:26:94",-53
"2018-03-16 17:11:44.295","DC:94:C8:A9:D0:B6",-53
"2018-03-16 17:11:44.330","DC:94:C8:A9:D0:B6",-53
"2018-03-16 17:11:44.333","C2:57:36:E6:71:6E",-57
"2018-03-16 17:11:44.335","C2:57:36:E6:71:6E",-57
"2018-03-16 17:11:44.554","CB:3C:59:5F:87:FB",-55
"2018-03-16 17:11:44.555","61:B8:47:F5:59:8C",-103
"2018-03-16 17:11:44.561","E5:3B:3A:53:DF:6C",-55
"2018-03-16 17:11:44.573","E5:3B:3A:53:DF:6C",-55
"2018-03-16 17:11:44.576","E9:0D:4A:6D:31:59",-57
"2018-03-16 17:11:44.579","E9:0D:4A:6D:31:59",-57
"2018-03-16 17:11:44.583","FD:99:D9:69:5D:BC",-58
"2018-03-16 17:11:44.629","FD:99:D9:69:5D:BC",-58
"2018-03-16 17:11:44.633","F1:4E:55:EA:ED:A4",-56
"2018-03-16 17:11:44.831","F8:77:B8:B9:2D:74",-98
"2018-03-16 17:11:44.838","D9:86:6F:AF:E8:90",-57
"2018-03-16 17:11:44.842","E9:0D:4A:6D:31:59",-54
"2018-03-16 17:11:44.844","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:44.852","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:44.854","FD:99:D9:69:5D:BC",-55
"2018-03-16 17:11:44.855","FD:99:D9:69:5D:BC",-55
"2018-03-16 17:11:44.857","1D:35:DA:3F:51:F6",-68
"2018-03-16 17:11:44.862","E8:FA:0D:3C:01:82",-53
"2018-03-16 17:11:44.876","E8:FA:0D:3C:01:82",-53
"2018-03-16 17:11:44.879","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:44.880","EC:8F:47:27:6C:DE",-55
"2018-03-16 17:11:44.887","C8:2F:80:DA:26:94",-54
"2018-03-16 17:11:44.905","C8:2F:80:DA:26:94",-54
"2018-03-16 17:11:44.906","DC:94:C8:A9:D0:B6",-57
"2018-03-16 17:11:44.908","DC:94:C8:A9:D0:B6",-57
"2018-03-16 17:11:45.144","C2:57:36:E6:71:6E",-57
"2018-03-16 17:11:45.156","C2:57:36:E6:71:6E",-57
"2018-03-16 17:11:45.157","7F:4B:65:4E:9A:05",-103
"2018-03-16 17:11:45.160","CB:3C:59:5F:87:FB",-51
"2018-03-16 17:11:45.162","CB:3C:59:5F:87:FB",-51
"2018-03-16 17:11:45.171","1D:35:DA:3F:51:F6",-63
"2018-03-16 17:11:45.175","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:45.233","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:45.452","D9:86:6F:AF:E8:90",-58
"2018-03-16 17:11:45.452","D9:86:6F:AF:E8:90",-58
"2018-03-16 17:11:45.458","F1:4E:55:EA:ED:A4",-56
"2018-03-16 17:11:45.460","E9:0D:4A:6D:31:59",-57
"2018-03-16 17:11:45.462","E9:0D:4A:6D:31:59",-57
"2018-03-16 17:11:45.466","FD:99:D9:69:5D:BC",-58
