DATETIME,MAC,RSSI
"2018-03-16 17:05:49.173","D9:86:6F:AF:E8:90",-67
"2018-03-16 17:05:49.175","44:92:D4:25:A8:13",-101
"2018-03-16 17:05:49.188","1D:35:DA:3F:51:F6",-58
"2018-03-16 17:05:49.190","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:49.209","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:49.211","7E:2E:AA:0F:02:3A",-95
"2018-03-16 17:05:49.213","7E:2E:AA:0F:02:3A",-96
"2018-03-16 17:05:49.216","E5:3B:3A:53:DF:6C",-65
"2018-03-16 17:05:49.217","E5:3B:3A:53:DF:6C",-65
"2018-03-16 17:05:49.218","DC:94:C8:A9:D0:B6",-63
"2018-03-16 17:05:49.222","DC:94:C8:A9:D0:B6",-62
"2018-03-16 17:05:49.224","76:3F:BE:C1:44:D9",-85
"2018-03-16 17:05:49.232","76:3F:BE:C1:44:D9",-85
"2018-03-16 17:05:49.236","C2:57:36:E6:71:6E",-68
"2018-03-16 17:05:49.236","C2:57:36:E6:71:6E",-69
"2018-03-16 17:05:49.756","F1:4E:55:EA:ED:A4",-63
"2018-03-16 17:05:49.768","F1:4E:55:EA:ED:A4",-63
"2018-03-16 17:05:49.770","D9:86:6F:AF:E8:90",-67
"2018-03-16 17:05:49.772","D9:86:6F:AF:E8:90",-67
"2018-03-16 17:05:49.774","F8:77:B8:B9:2D:74",-103
"2018-03-16 17:05:49.782","46:B4:1F:46:95:66",-94
"2018-03-16 17:05:49.801","E8:FA:0D:3C:01:82",-60
"2018-03-16 17:05:49.825","E8:FA:0D:3C:01:82",-60
"2018-03-16 17:05:49.829","1D:35:DA:3F:51:F6",-64
"2018-03-16 17:05:49.832","DC:94:C8:A9:D0:B6",-71
"2018-03-16 17:05:49.837","DC:94:C8:A9:D0:B6",-71
"2018-03-16 17:05:50.070","C2:57:36:E6:71:6E",-70
"2018-03-16 17:05:50.070","C2:57:36:E6:71:6E",-70
"2018-03-16 17:05:50.071","61:B8:47:F5:59:8C",-101
"2018-03-16 17:05:50.071","61:B8:47:F5:59:8C",-101
"2018-03-16 17:05:50.072","46:B4:1F:46:95:66",-88
"2018-03-16 17:05:50.078","46:B4:1F:46:95:66",-88
"2018-03-16 17:05:50.081","CB:3C:59:5F:87:FB",-63
"2018-03-16 17:05:50.085","CB:3C:59:5F:87:FB",-63
"2018-03-16 17:05:50.093","E5:3B:3A:53:DF:6C",-65
"2018-03-16 17:05:50.095","E5:3B:3A:53:DF:6C",-65
"2018-03-16 17:05:50.097","C1:96:24:5B:EB:97",-68
"2018-03-16 17:05:50.102","C1:96:24:5B:EB:97",-67
"2018-03-16 17:05:50.114","FD:99:D9:69:5D:BC",-72
"2018-03-16 17:05:50.124","FD:99:D9:69:5D:BC",-72
"2018-03-16 17:05:50.128","61:B8:47:F5:59:8C",-103
"2018-03-16 17:05:50.135","75:33:23:D6:E1:5E",-96
"2018-03-16 17:05:50.138","75:33:23:D6:E1:5E",-99
"2018-03-16 17:05:50.141","3C:15:C2:C7:F7:27",-98
"2018-03-16 17:05:50.143","EC:8F:47:27:6C:DE",-72
"2018-03-16 17:05:50.145","EC:8F:47:27:6C:DE",-73
"2018-03-16 17:05:50.146","1D:35:DA:3F:51:F6",-68
"2018-03-16 17:05:50.147","98:9E:63:42:70:FD",-103
"2018-03-16 17:05:50.340","EC:8F:47:27:6C:DE",-67
"2018-03-16 17:05:50.349","EC:8F:47:27:6C:DE",-66
"2018-03-16 17:05:50.351","98:9E:63:42:70:FD",-102
"2018-03-16 17:05:50.354","E9:0D:4A:6D:31:59",-63
"2018-03-16 17:05:50.362","E9:0D:4A:6D:31:59",-63
"2018-03-16 17:05:50.366","C1:96:24:5B:EB:97",-60
"2018-03-16 17:05:50.369","C1:96:24:5B:EB:97",-60
"2018-03-16 17:05:50.370","F1:4E:55:EA:ED:A4",-65
"2018-03-16 17:05:50.377","F1:4E:55:EA:ED:A4",-65
"2018-03-16 17:05:50.378","D9:86:6F:AF:E8:90",-66
"2018-03-16 17:05:50.384","D9:86:6F:AF:E8:90",-66
"2018-03-16 17:05:50.386","98:9E:63:42:70:FD",-103
"2018-03-16 17:05:50.399","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:50.413","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:50.416","61:B8:47:F5:59:8C",-103
"2018-03-16 17:05:50.421","E8:FA:0D:3C:01:82",-64
"2018-03-16 17:05:50.438","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:50.649","1D:35:DA:3F:51:F6",-63
"2018-03-16 17:05:50.650","DC:94:C8:A9:D0:B6",-70
"2018-03-16 17:05:50.668","DC:94:C8:A9:D0:B6",-70
"2018-03-16 17:05:50.670","C2:57:36:E6:71:6E",-69
"2018-03-16 17:05:50.672","C2:57:36:E6:71:6E",-69
"2018-03-16 17:05:50.680","3C:15:C2:C7:F7:27",-102
"2018-03-16 17:05:50.682","CB:3C:59:5F:87:FB",-65
"2018-03-16 17:05:50.687","CB:3C:59:5F:87:FB",-65
"2018-03-16 17:05:50.691","F8:77:B8:B9:2D:74",-101
"2018-03-16 17:05:50.700","E5:3B:3A:53:DF:6C",-73
"2018-03-16 17:05:50.737","E5:3B:3A:53:DF:6C",-75
"2018-03-16 17:05:50.949","98:9E:63:42:70:FD",-100
"2018-03-16 17:05:50.952","98:9E:63:42:70:FD",-102
"2018-03-16 17:05:50.954","61:B8:47:F5:59:8C",-101
"2018-03-16 17:05:50.957","61:B8:47:F5:59:8C",-101
"2018-03-16 17:05:50.962","1D:35:DA:3F:51:F6",-65
"2018-03-16 17:05:50.972","E9:0D:4A:6D:31:59",-70
"2018-03-16 17:05:50.974","E9:0D:4A:6D:31:59",-70
"2018-03-16 17:05:50.980","98:9E:63:42:70:FD",-103
"2018-03-16 17:05:50.981","98:9E:63:42:70:FD",-102
