DATETIME,MAC,RSSI
"2018-03-07 16:49:48.733","CB:3C:59:5F:87:FB",-65
"2018-03-07 16:49:48.735","61:BD:B8:45:93:20",-101
"2018-03-07 16:49:48.751","D9:86:6F:AF:E8:90",-67
"2018-03-07 16:49:48.761","D9:86:6F:AF:E8:90",-67
"2018-03-07 16:49:48.764","EC:8F:47:27:6C:DE",-65
"2018-03-07 16:49:48.767","EC:8F:47:27:6C:DE",-65
"2018-03-07 16:49:48.770","E9:0D:4A:6D:31:59",-63
"2018-03-07 16:49:48.780","E9:0D:4A:6D:31:59",-63
"2018-03-07 16:49:48.783","F8:77:B8:B9:2D:74",-93
"2018-03-07 16:49:48.790","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:48.801","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:49.006","42:BB:28:75:40:CF",-103
"2018-03-07 16:49:49.010","75:33:23:D6:E1:5E",-98
"2018-03-07 16:49:49.021","01:03:AD:B6:F5:B6",-58
"2018-03-07 16:49:49.039","DC:94:C8:A9:D0:B6",-61
"2018-03-07 16:49:49.051","DC:94:C8:A9:D0:B6",-61
"2018-03-07 16:49:49.051","F1:4E:55:EA:ED:A4",-62
"2018-03-07 16:49:49.052","F1:4E:55:EA:ED:A4",-62
"2018-03-07 16:49:49.071","E5:3B:3A:53:DF:6C",-59
"2018-03-07 16:49:49.077","E5:3B:3A:53:DF:6C",-59
"2018-03-07 16:49:49.079","C2:57:36:E6:71:6E",-60
"2018-03-07 16:49:49.080","C2:57:36:E6:71:6E",-60
"2018-03-07 16:49:49.086","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:49.101","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:49.340","01:03:AD:B6:F5:B6",-68
"2018-03-07 16:49:49.350","CB:3C:59:5F:87:FB",-63
"2018-03-07 16:49:49.356","CB:3C:59:5F:87:FB",-63
"2018-03-07 16:49:49.358","68:64:4B:39:4B:0F",-101
"2018-03-07 16:49:49.367","D9:86:6F:AF:E8:90",-68
"2018-03-07 16:49:49.375","D9:86:6F:AF:E8:90",-68
"2018-03-07 16:49:49.378","75:33:23:D6:E1:5E",-98
"2018-03-07 16:49:49.380","75:33:23:D6:E1:5E",-101
"2018-03-07 16:49:49.382","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:49.392","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:49.395","E9:0D:4A:6D:31:59",-62
"2018-03-07 16:49:49.396","E9:0D:4A:6D:31:59",-62
"2018-03-07 16:49:49.616","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:49.639","C1:96:24:5B:EB:97",-58
"2018-03-07 16:49:49.640","D9:86:6F:AF:E8:90",-66
"2018-03-07 16:49:49.641","D9:86:6F:AF:E8:90",-66
"2018-03-07 16:49:49.643","61:BD:B8:45:93:20",-101
"2018-03-07 16:49:49.652","01:03:AD:B6:F5:B6",-55
"2018-03-07 16:49:49.654","E8:FA:0D:3C:01:82",-62
"2018-03-07 16:49:49.661","E8:FA:0D:3C:01:82",-61
"2018-03-07 16:49:49.663","FD:99:D9:69:5D:BC",-69
"2018-03-07 16:49:49.685","E5:3B:3A:53:DF:6C",-61
"2018-03-07 16:49:49.697","E5:3B:3A:53:DF:6C",-62
"2018-03-07 16:49:49.699","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:49.703","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:49.902","68:64:4B:39:4B:0F",-102
"2018-03-07 16:49:49.904","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:49.920","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:49.921","42:BB:28:75:40:CF",-103
"2018-03-07 16:49:49.924","DC:94:C8:A9:D0:B6",-62
"2018-03-07 16:49:49.931","DC:94:C8:A9:D0:B6",-62
"2018-03-07 16:49:49.933","75:33:23:D6:E1:5E",-97
"2018-03-07 16:49:49.959","CB:3C:59:5F:87:FB",-60
"2018-03-07 16:49:49.968","CB:3C:59:5F:87:FB",-60
"2018-03-07 16:49:49.968","01:03:AD:B6:F5:B6",-58
"2018-03-07 16:49:49.996","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:50.001","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:50.220","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:50.305","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:50.305","E9:0D:4A:6D:31:59",-63
"2018-03-07 16:49:50.523","E5:3B:3A:53:DF:6C",-61
"2018-03-07 16:49:50.524","E5:3B:3A:53:DF:6C",-61
"2018-03-07 16:49:50.524","C2:57:36:E6:71:6E",-68
"2018-03-07 16:49:50.525","C2:57:36:E6:71:6E",-68
"2018-03-07 16:49:50.525","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:50.544","C8:2F:80:DA:26:94",-68
"2018-03-07 16:49:50.546","DC:94:C8:A9:D0:B6",-63
"2018-03-07 16:49:50.548","DC:94:C8:A9:D0:B6",-63
"2018-03-07 16:49:50.581","CB:3C:59:5F:87:FB",-65
"2018-03-07 16:49:50.593","CB:3C:59:5F:87:FB",-65
"2018-03-07 16:49:50.596","01:03:AD:B6:F5:B6",-55
"2018-03-07 16:49:50.815","01:03:AD:B6:F5:B6",-58
"2018-03-07 16:49:50.816","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:50.840","EC:8F:47:27:6C:DE",-64
"2018-03-07 16:49:50.844","C1:96:24:5B:EB:97",-56
"2018-03-07 16:49:50.845","C1:96:24:5B:EB:97",-56
"2018-03-07 16:49:50.848","75:33:23:D6:E1:5E",-95
"2018-03-07 16:49:50.864","D9:86:6F:AF:E8:90",-63
"2018-03-07 16:49:50.896","D9:86:6F:AF:E8:90",-63
"2018-03-07 16:49:50.897","F1:4E:55:EA:ED:A4",-63
"2018-03-07 16:49:51.117","E8:FA:0D:3C:01:82",-68
"2018-03-07 16:49:51.118","E8:FA:0D:3C:01:82",-67
"2018-03-07 16:49:51.118","F8:77:B8:B9:2D:74",-97
"2018-03-07 16:49:51.127","E5:3B:3A:53:DF:6C",-65
"2018-03-07 16:49:51.141","E5:3B:3A:53:DF:6C",-64
"2018-03-07 16:49:51.143","C8:2F:80:DA:26:94",-64
"2018-03-07 16:49:51.148","C8:2F:80:DA:26:94",-64
"2018-03-07 16:49:51.163","DC:94:C8:A9:D0:B6",-68
"2018-03-07 16:49:51.175","DC:94:C8:A9:D0:B6",-68
"2018-03-07 16:49:51.177","C2:57:36:E6:71:6E",-63
"2018-03-07 16:49:51.181","C2:57:36:E6:71:6E",-63
"2018-03-07 16:49:51.183","68:64:4B:39:4B:0F",-101
"2018-03-07 16:49:51.193","CB:3C:59:5F:87:FB",-63
"2018-03-07 16:49:51.202","CB:3C:59:5F:87:FB",-63
"2018-03-07 16:49:51.422","F8:77:B8:B9:2D:74",-94
"2018-03-07 16:49:51.434","01:03:AD:B6:F5:B6",-55
"2018-03-07 16:49:51.436","EC:8F:47:27:6C:DE",-65
"2018-03-07 16:49:51.461","EC:8F:47:27:6C:DE",-65
